referencia,num_lotes_listado,organismo,expediente,estado,fecha_conclusion_listado,descripcion,url_detalle,id_sub,referencia_det,tipo_subasta,cantidad_reclamada_eur,lotes,anuncio_boe,valor_subasta_eur,tasacion_eur,puja_minima_eur,tramo_pujas_eur,deposito_eur,fecha_inicio,fecha_conclusion,cuenta_expediente,forma_adjudicacion
SUB-JA-2018-112984,1,JUZGADO 1ª INST E INSTRUCC. 2 - SAGUNT,0072/17,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"VIVIENDA en planta primera alta, tipo F, de la Calle LLogarets número 1C de Faura (Valencia)","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2018-112984&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2018-112984,SUB-JA-2018-112984,JUDICIAL EN VÍA DE APREMIO,137461.28,0,BOE-B-2025-40925,240000.0,0.0,,4800.0,12000.0,2025-11-11,2025-12-01,4421 0000 06 0072 17,
SUB-JA-2022-198527,1,JUZGADO 1ª INSTANCIA 6 - SABADELL,1585/18,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"FINCA REGISTRAL Nº 58498, INSCRITA REGISTRO DE LA PROPIEDAD 2 DE SABADELL, AL TOMO 3887, LIBRO 1665, SECC 1º FOLIO 187","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2022-198527&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2022-198527,SUB-JA-2022-198527,JUDICIAL EN VÍA DE APREMIO,7228528.3,0,BOE-B-2025-40922,7711773.2,0.0,,154235.46,385588.66,2025-11-11,2025-12-01,0820 0000 05 1585 18,
SUB-JA-2024-224678,1,JUZGADO 1ª INSTANCIA 3 - JAEN,0364/21,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:00:00,"Urbana, NUMERO DIECIOCHO.- Planta Atico del edificio señalado con el nº54 de Mancha Real de la Calle Callejuelas Altas , y una superficie construida de noventa y siete metros y sesenta decímetros cuadrados, distribuida en diferentes dependencias , habitaciones y servicios","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2024-224678&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2024-224678,SUB-JA-2024-224678,JUDICIAL EN VÍA DE APREMIO,152320.8,0,BOE-B-2025-40893,141635.0,0.0,,2832.7,7081.75,2025-11-11,2025-12-01,2041 0000 06 0364 21,
SUB-JA-2024-226691,1,JUZGADO 1 INST E INSTRUCC. 2 - ALCAZAR DE SAN JUAN,0023/22,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,CASA CON UNA SUPERFICIE DE 135 METROS CUADRADOS. DE LOS QUE 18 METROS CORRESPONDEN A UN CUARTO ALTO CON BAJO SITUADO A LA DERECHA DEL PATIO QUE ESTA EXCLUIDO EN LA SUBASTA. SUPERFICE DE LA CASA: 116 METROS CUADRADOS,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2024-226691&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2024-226691,SUB-JA-2024-226691,JUDICIAL EN VÍA DE APREMIO,158204.5,0,BOE-B-2025-40843,146908.0,0.0,,2938.16,7345.4,2025-11-11,2025-12-01,1362 0000 06 0023 22,
SUB-JA-2024-228932,1,JUZGADO 1 INSTANCIA 7 - BADAJOZ,0169/14,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,VIVIENDA EN BADAJOZ,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2024-228932&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2024-228932,SUB-JA-2024-228932,JUDICIAL EN VÍA DE APREMIO,165498.06,0,BOE-B-2025-40858,222600.0,0.0,,,11130.0,2025-11-11,2025-12-01,5094 0000 06 0169 14,
SUB-JA-2025-145703,1,JUZGADO MERCANTIL 12 - MADRID,0589/15,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"MITAD INDIVISA DE  SOLAR-FINCA Nº 3405 INSCRITA EN EL REGISTRO DE LA PROPIEDAD DE NAVAHERMOSA AL TOMO 1162, LIBRO 35, FOLIO 71","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-145703&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-145703,SUB-JA-2025-145703,JUDICIAL EN VÍA DE APREMIO,109766.27,0,BOE-B-2025-40983,41766.58,83533.15,,,2088.32,2025-11-11,2025-12-01,4672 0000 05 0589 15,
SUB-JA-2025-241010,1,JUZGADO 1 INST E INSTRUCC. 4 - SANT BOI DE LLOBREGAT,0100/19,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:00:00,Vivienda en Sant Boi de Llobregat,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-241010&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-241010,SUB-JA-2025-241010,JUDICIAL EN VÍA DE APREMIO,229714.72,0,BOE-B-2025-40928,264772.5,0.0,,5000.0,13238.62,2025-11-11,2025-12-01,0835 0000 06 0100 19,
SUB-JA-2025-249410,1,JUZGADO 1 INST E INSTRUCC. 7 - DOS HERMANAS,0752/23,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"Bien: 50% indiviso de propiedad del demandado SANTIAGO IGLESIAS PALMA
          de la finca registral con código IDUFIR 19010000015025, Finca 4.643 del Registro de la
          Propiedad nº 3 de Guadalajara, inscrita al Tomo 1.567, Libro 50, Folio 131","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-249410&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-249410,SUB-JA-2025-249410,JUDICIAL EN VÍA DE APREMIO,79219.16,0,BOE-B-2025-40871,76822.05,0.0,,1536.44,3841.1,2025-11-11,2025-12-01,4846 0000 05 0752 23,
SUB-JA-2025-249586,1,UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,0034/23,Cancelada,,"Id. lote. 249586L1. Finca registral 31833. Parcela de 4.559 m2 con dos naves industriales destinadas a oficinas y carpintería, un aparcamiento, en Fuente del Pino - Jumilla","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-249586&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-249586,SUB-JA-2025-249586,JUDICIAL EN VÍA DE APREMIO,56715.54,0,BOE-B-2025-40991,209925.0,0.0,,2099.26,10496.25,,,3728 3065 06 0034 23,
SUB-JA-2025-250208,1,JUZGADO 1 INSTANCIA 5 - GUADALAJARA,0148/23,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,URBANA,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-250208&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-250208,SUB-JA-2025-250208,JUDICIAL EN VÍA DE APREMIO,95743.0,0,BOE-B-2025-40891,167917.96,0.0,,3358.35,8395.89,2025-11-11,2025-12-01,3291 0000 06 0148 23,
SUB-JA-2025-250760,1,Sección Civil e Instrucción TI Benavente. Plz.n 2 - BENAVENTE,0026/24,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,FINCA RUSTICA,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-250760&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-250760,SUB-JA-2025-250760,JUDICIAL EN VÍA DE APREMIO,82432.22,0,BOE-B-2025-40859,118513.75,0.0,,2370.27,5925.68,2025-11-11,2025-12-01,4814 0000 06 0026 24,
SUB-JA-2025-250908,1,JUZGADO 1 INSTANCIA 4 - ALICANTE/ALACANT,1109/20,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,VIVIENDA,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-250908&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-250908,SUB-JA-2025-250908,JUDICIAL EN VÍA DE APREMIO,80994.99,0,BOE-B-2025-40846,200971.32,200971.32,,4019.42,10048.56,2025-11-11,2025-12-01,0100 0000 06 1109 20,
SUB-JA-2025-251116,1,Sección Civil e Instrucción TI El Ejido. Plz.n 2 - EJIDO(EL),0825/22,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"La finca objeto de subasta consiste en la Finca Registral nº 63747 inscrita en el Registro de la
          Propiedad de El Ejido 2, al tomo 1877, libro 893, folio 66
          Descripción de la finca: URBANA.- NUMERO DIEZ.- VIVIENDA de Protección Oficial, de tipo C,
          en planta tercera de un edificio en la Unidad de Actuación Urbanística ES-25, Cañada de
          Ugijar, paraje de Morato, orientado a Norte a Paseo Juan Carlos I, en El Ejido. Tiene una
          superficie construida privativa de ciento cinco metros y setenta y cinco decímetros
          cuadrados, y con las partes comunes, ciento treinta y dos metros y ochenta y siete
          decímetros cuadrados, y útil de noventa metros cuadrados. Distribuida en varias
          dependencias y terraza. Linda: Norte, patio de luz y acceso a viviendas; Sur, calle Geranios;
          Este, vivienda tipo D de esta planta y acceso a viviendas; y Oeste, parcela 42. Cuota: Tres
          enteros y trescientas treinta y cinco milésimas por ciento. Referencia catastral:
          6898004WF1669N0039ZK","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251116&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-251116,SUB-JA-2025-251116,JUDICIAL EN VÍA DE APREMIO,77360.08,0,BOE-B-2025-40875,113022.0,0.0,,2260.44,5651.1,2025-11-11,2025-12-01,0240 0000 06 0825 22,
SUB-JA-2025-251250,1,Sec. Civil e Inst. TI Medina del Campo. Plz.n 1 - MEDINA CAMPO,0086/23,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"URBANA Obra nueva terminada
          LOCALIZACIÓN CAMINO DE LA ZARZA, Número: 13 DE POZAL DE GALLINAS.","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251250&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-251250,SUB-JA-2025-251250,JUDICIAL EN VÍA DE APREMIO,92921.23,0,BOE-B-2025-40909,128844.0,128844.0,,2576.88,6442.2,2025-11-11,2025-12-01,4600 0000 06 0086 23,
SUB-JA-2025-251471,1,UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,0297/20,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,Id. lote. 251471L1. Finca registral 32685. Vivienda unifamiliar en Alcantarilla (vivienda habitual de los demandados),"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251471&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-251471,SUB-JA-2025-251471,JUDICIAL EN VÍA DE APREMIO,60750.91,0,BOE-B-2025-40992,301713.05,0.0,,3017.14,15085.65,2025-11-11,2025-12-01,3728 2822 06 0297 20,
SUB-JA-2025-251475,1,UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,0370/22,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"Id. lote. 251475L1. Finca registral 12928. Parcela de 3.317 m2, con dos edificaciones destinadas a vivienda, en Casillas - Murcia","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251475&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-251475,SUB-JA-2025-251475,JUDICIAL EN VÍA DE APREMIO,91012.23,0,BOE-B-2025-40987,129969.34,0.0,,2599.4,6498.47,2025-11-11,2025-12-01,3728 4938 06 0370 22,
SUB-JA-2025-251857,1,UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,0155/22,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"Id. lote. 251857L1. Finca registral 20977. Vivienda unifamiliar con sótano, en Cehegín (se fijó como plazo de amortización del préstamo hipotecario el de un año desde el fallecimiento del prestatario)","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251857&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-251857,SUB-JA-2025-251857,JUDICIAL EN VÍA DE APREMIO,55044.15,0,BOE-B-2025-40988,229758.0,0.0,,2297.59,11487.9,2025-11-11,2025-12-01,3728 3044 06 0155 22,
SUB-JA-2025-251981,1,JUZGADO 1 INST E INSTRUCC. 3 - TALAVERA DE LA REINA,0218/22,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"FINCA REGISTRAL Nº 50.172
          REGISTRO DE LA PROPIEDAD Nº 3 DE TALAVERA DE LA REINA
          Vivienda sita en la calle Entretorres e itinerarios II, portal
          3º, bajo, de Talavera de la Reina 45600
          Consta inscrita en el Registro de la Propiedad nº 3 de
          Talavera de la Reina, finca nº 50.172 de Talavera de la Reina.
          La hipoteca causó la inscripción 4ª y las posteriores
          novaciones, las inscripciones 6ª, 7ª y 9ª.
          REFERENCIA CATASTRAL: NO CONSTA
          VIVENDA HABITUAL DEL DEMANDADO:SI","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251981&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,--50",SUB-JA-2025-251981,SUB-JA-2025-251981,JUDICIAL EN VÍA DE APREMIO,103747.02,0,BOE-B-2025-40938,120902.32,120902.32,,2418.04,6045.11,2025-11-11,2025-12-01,4311 0000 05 0218 22,
